campaign,variant,repetition,metryka,wartość
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,2,trustworthiness_vs_0004,0.9955308070298838
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,2,continuity_vs_0004,0.9947448025382435
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,3,knn_overlap_vs_0004,0.4812080536912751
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,3,trustworthiness_vs_0004,0.9945576565441165
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,3,continuity_vs_0004,0.9952118983964475
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,4,knn_overlap_vs_0004,0.4986328610489684
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,4,trustworthiness_vs_0004,0.9957078737372398
kidney-nnpu-objective-controls__cfg_0df14edbfadf,0012,4,continuity_vs_0004,0.9958722064287552
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,rec_grad_norm,1.8151705916125138e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,cls_grad_norm,0.00015074093244038522
kidney-architecture-predictive__cfg_529dc0e4494b,0000,0,cls_share,0.9998795979292464
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,rec_grad_norm,4.559913335810961e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,cls_grad_norm,0.00018399301916360855
kidney-architecture-predictive__cfg_529dc0e4494b,0000,1,cls_share,0.9997522306253978
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,rec_grad_norm,1.329142484962631e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,cls_grad_norm,0.00016809967928566039
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,cls_share,0.9999209375410271
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,rec_grad_norm,5.951188875030766e-09
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,cls_grad_norm,0.00022725880262441933
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,cls_share,0.9999738138502554
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,rec_grad_norm,2.6990651491587414e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,cls_grad_norm,0.00018638456822372973
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,cls_share,0.9998552093461669
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,rec_grad_norm,7.013912295406044e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,cls_grad_norm,0.00037892034742981195
kidney-architecture-predictive__cfg_529dc0e4494b,0004,0,cls_share,0.9998149317055632
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,rec_grad_norm,6.263162788400223e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,cls_grad_norm,0.0004888847470283508
kidney-architecture-predictive__cfg_529dc0e4494b,0004,1,cls_share,0.9998719051770845
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,rec_grad_norm,3.824782268679883e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,cls_grad_norm,0.0003481146995909512
kidney-architecture-predictive__cfg_529dc0e4494b,0004,2,cls_share,0.9998901407471316
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,rec_grad_norm,2.4608308279994162e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,cls_grad_norm,0.0005032682092860341
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3,cls_share,0.9999511053855336
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,rec_grad_norm,5.738974095947924e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,cls_grad_norm,0.0004999947268515825
kidney-architecture-predictive__cfg_529dc0e4494b,0004,4,cls_share,0.9998852324806651
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,rec_grad_norm,7.800836954174883e-08
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,cls_grad_norm,0.000378655269742012
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,cls_share,0.999794028214445
